customer_id,name,age,gender,city,state,tier,language_preference,income_type,archetype,onboarding_date,split,first_name,last_name,income_type_declared,onboarded_at,archetype_ground_truth,account_created_at,employment_type,created_at
cust_e5156bef34,Yagnesh Shukla,47,Female,Chhindwara,Madhya Pradesh,Tier 4,English,gig_irregular,gig_irregular,2025-07-20,train,,,,,,,,
cust_6d5208c593,Janani Pal,29,Female,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,stable_salaried,2026-03-10,train,,,,,,,,
cust_02d3b7c821,Aayush Salvi,42,Female,Bengaluru,Karnataka,Tier 1,Kannada,salaried,stable_salaried,2025-01-12,train,,,,,,,,
cust_86fc8196b9,Reyansh Arora,42,Other,Barpeta,Assam,Tier 4,Hindi,salaried,financially_stressed,2025-11-16,train,,,,,,,,
cust_e7c6eeedec,Omisha Singhal,30,Male,Bilaspur,Chhattisgarh,Tier 3,Hindi,salaried,stable_salaried,2025-04-25,train,,,,,,,,
cust_6124e03658,Vritti Sha,53,Male,Deoria,Uttar Pradesh,Tier 4,Hindi,salaried,financially_stressed,2025-01-01,train,,,,,,,,
cust_aff3e126f2,Ojas Verma,36,Female,Bengaluru,Karnataka,Tier 1,Hindi,gig_irregular,gig_irregular,2025-04-03,train,,,,,,,,
cust_16c502093d,Aarav Misra,21,Female,Coimbatore,Tamil Nadu,Tier 2,Marathi,salaried,stable_salaried,2025-02-27,train,,,,,,,,
cust_d08793b2bc,Teerth Dutta,54,Female,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,financially_stressed,2026-01-06,train,,,,,,,,
cust_530a2766df,Tejas Datta,50,Other,Indore,Madhya Pradesh,Tier 2,Tamil,gig_irregular,gig_irregular,2025-05-25,train,,,,,,,,
cust_6cfc078e62,Sai Modi,35,Other,Coimbatore,Tamil Nadu,Tier 2,Telugu,salaried,financially_stressed,2025-02-27,train,,,,,,,,
cust_0707950ccd,Samuel Nair,41,Male,Nagpur,Maharashtra,Tier 2,Kannada,gig_irregular,gig_irregular,2025-12-28,train,,,,,,,,
cust_d0e351d615,Harita Sachdev,30,Male,Jhansi,Uttar Pradesh,Tier 3,Gujarati,salaried,financially_stressed,2024-11-19,train,,,,,,,,
cust_848332fe72,Agastya Kibe,24,Male,Deoria,Uttar Pradesh,Tier 4,Kannada,salaried,fraud_scenario,2024-10-25,test,,,,,,,,
cust_a39f100f33,Pushti Narayan,32,Male,Jhansi,Uttar Pradesh,Tier 3,Gujarati,gig_irregular,gig_irregular,2025-12-12,train,,,,,,,,
cust_f76e34bd50,Liam Bhavsar,42,Other,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,financially_stressed,2025-06-15,train,,,,,,,,
cust_a239db709d,Devansh Chauhan,53,Female,Mumbai,Maharashtra,Tier 1,Hindi,salaried,stable_salaried,2025-07-16,train,,,,,,,,
cust_d2d88fd1ef,Yadavi Brar,29,Female,Deoria,Uttar Pradesh,Tier 4,Telugu,salaried,stable_salaried,2024-11-01,train,,,,,,,,
cust_3de85bcf52,Shaurya Raman,22,Other,Jhansi,Uttar Pradesh,Tier 3,Telugu,salaried,fraud_scenario,2025-05-24,train,,,,,,,,
cust_e2345749d7,Veer Ramanathan,35,Male,Nagpur,Maharashtra,Tier 2,Kannada,gig_irregular,gig_irregular,2025-05-01,train,,,,,,,,
cust_2898314f33,Varsha Gill,37,Male,Deoria,Uttar Pradesh,Tier 4,English,salaried,fraud_scenario,2025-09-02,test,,,,,,,,
cust_149e2c3946,Nathan Sachdeva,51,Male,Nagpur,Maharashtra,Tier 2,Bengali,salaried,stable_salaried,2025-06-15,train,,,,,,,,
cust_7bc17b60ee,Yutika Mammen,26,Male,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,stable_salaried,2026-02-14,train,,,,,,,,
cust_08126f31b0,Sai Swamy,47,Female,Deoria,Uttar Pradesh,Tier 4,Gujarati,gig_irregular,gig_irregular,2025-03-14,train,,,,,,,,
cust_b8232f7c62,Arunima Balasubramanian,29,Female,Chhindwara,Madhya Pradesh,Tier 4,Bengali,salaried,stable_salaried,2025-08-11,test,,,,,,,,
cust_99ffe9cfae,Jalsa Kamdar,58,Female,Nagpur,Maharashtra,Tier 2,Telugu,salaried,stable_salaried,2025-12-11,train,,,,,,,,
cust_6fc1f686c9,Hritik Iyer,34,Other,Mumbai,Maharashtra,Tier 1,Gujarati,salaried,financially_stressed,2025-03-19,test,,,,,,,,
cust_fad1d4beb3,Hemal Date,24,Male,Coimbatore,Tamil Nadu,Tier 2,Bengali,gig_irregular,gig_irregular,2024-12-05,train,,,,,,,,
cust_b28da08c08,Forum Sachdeva,40,Male,Mumbai,Maharashtra,Tier 1,Tamil,salaried,financially_stressed,2025-12-18,train,,,,,,,,
cust_bae87d03cd,Hema Batta,52,Other,Jhansi,Uttar Pradesh,Tier 3,Hindi,salaried,financially_stressed,2025-05-16,train,,,,,,,,
cust_5bb81b5feb,Chatura Pingle,36,Female,Mumbai,Maharashtra,Tier 1,Telugu,gig_irregular,gig_irregular,2025-11-30,test,,,,,,,,
cust_7da41b3049,David Shan,56,Female,Mumbai,Maharashtra,Tier 1,Marathi,salaried,stable_salaried,2025-04-19,test,,,,,,,,
cust_73c6a773d7,Mitali Narayan,27,Male,Nagpur,Maharashtra,Tier 2,Marathi,gig_irregular,gig_irregular,2025-11-17,train,,,,,,,,
cust_24cc799bae,Ekbal Tella,36,Other,Delhi,Delhi,Tier 1,Tamil,salaried,financially_stressed,2024-12-03,train,,,,,,,,
cust_1ad880ad23,Yashica Thakkar,34,Female,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,stable_salaried,2025-03-24,train,,,,,,,,
cust_3aff84e4e9,Ethan Narang,49,Female,Coimbatore,Tamil Nadu,Tier 2,Telugu,salaried,financially_stressed,2026-01-16,train,,,,,,,,
cust_953c2231a7,Riya Taneja,58,Other,Barpeta,Assam,Tier 4,Bengali,gig_irregular,gig_irregular,2024-11-16,train,,,,,,,,
cust_5f98751e76,Yatan Ratta,40,Male,Delhi,Delhi,Tier 1,Marathi,salaried,stable_salaried,2025-04-25,train,,,,,,,,
cust_bac3adae90,Indira Sastry,55,Female,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,stable_salaried,2025-10-13,train,,,,,,,,
cust_0775b6fbd0,Laksh Trivedi,42,Male,Delhi,Delhi,Tier 1,Bengali,salaried,stable_salaried,2025-04-25,train,,,,,,,,
cust_e3dd143988,Krish Ram,34,Male,Nagpur,Maharashtra,Tier 2,Bengali,gig_irregular,gig_irregular,2026-01-18,train,,,,,,,,
cust_5384edc2d4,Amruta Bajwa,53,Female,Chhindwara,Madhya Pradesh,Tier 4,Hindi,salaried,financially_stressed,2024-11-09,train,,,,,,,,
cust_bac7e3963a,Dalaja Lall,28,Male,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,stable_salaried,2026-01-11,train,,,,,,,,
cust_0ec65742b0,Ranveer Kunda,60,Male,Bengaluru,Karnataka,Tier 1,Bengali,salaried,stable_salaried,2025-07-26,train,,,,,,,,
cust_8c38638ddf,Tara Srinivasan,21,Other,Bengaluru,Karnataka,Tier 1,Bengali,gig_irregular,gig_irregular,2025-10-21,test,,,,,,,,
cust_4fe03800ef,Megha Bose,49,Male,Mumbai,Maharashtra,Tier 1,Hindi,salaried,stable_salaried,2025-12-11,train,,,,,,,,
cust_62460dcbc5,Rajeshri Oza,24,Male,Bengaluru,Karnataka,Tier 1,English,gig_irregular,gig_irregular,2025-10-11,train,,,,,,,,
cust_3ee58e6daf,Bahadurjit Chana,29,Other,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,financially_stressed,2025-08-19,train,,,,,,,,
cust_8b0c216852,Mugdha Sawhney,60,Male,Coimbatore,Tamil Nadu,Tier 2,Gujarati,salaried,stable_salaried,2025-09-28,train,,,,,,,,
cust_ae1881d27e,Sathvik Patla,55,Other,Delhi,Delhi,Tier 1,Tamil,gig_irregular,gig_irregular,2025-06-20,train,,,,,,,,
cust_d2abf268ca,Leela Aurora,37,Female,Bengaluru,Karnataka,Tier 1,Bengali,gig_irregular,gig_irregular,2026-02-18,train,,,,,,,,
cust_a7ea7f5102,Gagan Dube,60,Female,Jhansi,Uttar Pradesh,Tier 3,English,salaried,stable_salaried,2026-01-30,train,,,,,,,,
cust_671e8ba766,Ojasvi Rajagopal,33,Other,Coimbatore,Tamil Nadu,Tier 2,English,salaried,stable_salaried,2025-08-26,train,,,,,,,,
cust_5b6643a816,Victor Rout,32,Other,Bilaspur,Chhattisgarh,Tier 3,Marathi,salaried,fraud_scenario,2024-11-08,train,,,,,,,,
cust_39e54a5e62,Benjamin Sarma,35,Male,Bengaluru,Karnataka,Tier 1,Marathi,gig_irregular,gig_irregular,2024-09-29,train,,,,,,,,
cust_7da7478fcb,Ayush Kapoor,28,Female,Deoria,Uttar Pradesh,Tier 4,Kannada,gig_irregular,gig_irregular,2024-11-24,train,,,,,,,,
cust_52d8786671,Harish Bhavsar,51,Female,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,financially_stressed,2026-01-31,test,,,,,,,,
cust_590db72c6c,Meghana Sood,22,Male,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,stable_salaried,2024-12-06,test,,,,,,,,
cust_8100b93541,Saanvi Gade,34,Other,Barpeta,Assam,Tier 4,Gujarati,salaried,stable_salaried,2025-05-03,train,,,,,,,,
cust_e903929864,Sachi Kapoor,37,Male,Mumbai,Maharashtra,Tier 1,Tamil,salaried,fraud_scenario,2026-02-10,train,,,,,,,,
cust_ceeea1f415,Yahvi Kapur,36,Other,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,stable_salaried,2025-02-19,train,,,,,,,,
cust_dbbefdfb51,Janaki Salvi,28,Male,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,stable_salaried,2026-03-05,train,,,,,,,,
cust_c000326e16,Harrison Agate,49,Female,Bengaluru,Karnataka,Tier 1,Telugu,salaried,stable_salaried,2025-06-02,train,,,,,,,,
cust_b45bbf4aef,Vritti Mangat,28,Female,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,stable_salaried,2025-03-20,train,,,,,,,,
cust_824a904fd2,Nikita Suresh,47,Female,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2025-12-14,train,,,,,,,,
cust_dc4776123d,Abha Raman,21,Other,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,financially_stressed,2025-05-31,train,,,,,,,,
cust_7b3a78d212,Yagnesh Borra,58,Male,Coimbatore,Tamil Nadu,Tier 2,Marathi,salaried,financially_stressed,2025-12-03,train,,,,,,,,
cust_cdcc37ec7d,Harita Madan,59,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,fraud_scenario,2025-04-14,train,,,,,,,,
cust_f8e1a3fc3e,Wridesh Bedi,37,Female,Guna,Madhya Pradesh,Tier 3,Tamil,salaried,financially_stressed,2026-03-06,train,,,,,,,,
cust_98306bc47d,Jeet Bhardwaj,24,Male,Bengaluru,Karnataka,Tier 1,Telugu,salaried,stable_salaried,2025-10-29,train,,,,,,,,
cust_c1b398d263,Simon Chandra,58,Female,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2025-12-20,train,,,,,,,,
cust_98c9ca80b1,Pahal Saini,36,Other,Nagpur,Maharashtra,Tier 2,Telugu,salaried,financially_stressed,2024-11-24,train,,,,,,,,
cust_9f5492cf1c,Warhi Trivedi,39,Female,Barpeta,Assam,Tier 4,Gujarati,salaried,stable_salaried,2024-11-20,train,,,,,,,,
cust_db90d04e38,Falak Varty,38,Female,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,financially_stressed,2026-01-14,train,,,,,,,,
cust_bdffa74df9,Gautam Memon,22,Other,Nagpur,Maharashtra,Tier 2,Kannada,salaried,stable_salaried,2024-10-09,train,,,,,,,,
cust_9c69e088d5,Unni Arya,46,Female,Jhansi,Uttar Pradesh,Tier 3,Kannada,gig_irregular,gig_irregular,2025-04-10,train,,,,,,,,
cust_451d974f92,Christopher Banerjee,25,Other,Delhi,Delhi,Tier 1,Telugu,salaried,stable_salaried,2024-10-03,train,,,,,,,,
cust_b5f30677dc,Aarini Ramanathan,40,Male,Deoria,Uttar Pradesh,Tier 4,Kannada,gig_irregular,gig_irregular,2025-05-16,train,,,,,,,,
cust_bfabd085be,Dayamai Taneja,21,Male,Bengaluru,Karnataka,Tier 1,English,salaried,financially_stressed,2025-05-10,train,,,,,,,,
cust_5b5043fdb0,Vincent Bali,34,Male,Barpeta,Assam,Tier 4,Telugu,salaried,stable_salaried,2025-02-13,train,,,,,,,,
cust_509b9f2e34,Henry Kade,45,Female,Nagpur,Maharashtra,Tier 2,English,salaried,stable_salaried,2025-07-11,train,,,,,,,,
cust_936dfd3ff3,Kritika Tank,39,Other,Mumbai,Maharashtra,Tier 1,Hindi,gig_irregular,gig_irregular,2024-11-08,train,,,,,,,,
cust_c1d9d10929,Luke Chopra,36,Male,Deoria,Uttar Pradesh,Tier 4,Marathi,salaried,financially_stressed,2024-10-18,train,,,,,,,,
cust_d46151662f,Inaya Memon,35,Other,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,stable_salaried,2024-12-30,train,,,,,,,,
cust_83b2ed501b,Parth Parmer,22,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,financially_stressed,2024-11-18,train,,,,,,,,
cust_9bf2ccaecd,Gabriel Barman,23,Male,Mumbai,Maharashtra,Tier 1,Hindi,salaried,financially_stressed,2025-08-22,train,,,,,,,,
cust_aea1c5c6a9,Charita Atwal,31,Female,Nagpur,Maharashtra,Tier 2,Tamil,salaried,financially_stressed,2024-12-27,test,,,,,,,,
cust_bfaf39241f,Barkha Bhatnagar,60,Female,Delhi,Delhi,Tier 1,Kannada,gig_irregular,gig_irregular,2025-07-24,test,,,,,,,,
cust_c96ca8c3f1,Saumya Bansal,35,Male,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,financially_stressed,2025-12-07,train,,,,,,,,
cust_324ffa8124,Liam Koshy,48,Other,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,stable_salaried,2025-10-15,train,,,,,,,,
cust_20e10cb254,Omya Sidhu,60,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,fraud_scenario,2025-07-13,train,,,,,,,,
cust_ccb3d45b4d,Balhaar Ram,21,Male,Guna,Madhya Pradesh,Tier 3,Gujarati,gig_irregular,gig_irregular,2025-04-12,train,,,,,,,,
cust_72a9ce9c16,Ekavir Jaggi,40,Female,Coimbatore,Tamil Nadu,Tier 2,Tamil,salaried,financially_stressed,2025-12-10,test,,,,,,,,
cust_88f3bfc514,Anay Kala,57,Male,Indore,Madhya Pradesh,Tier 2,Hindi,gig_irregular,gig_irregular,2025-11-13,train,,,,,,,,
cust_67c78b6087,Tejas Walla,32,Female,Bengaluru,Karnataka,Tier 1,Kannada,salaried,fraud_scenario,2025-07-17,test,,,,,,,,
cust_04411d8b03,Robert Bail,31,Other,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,stable_salaried,2025-05-21,train,,,,,,,,
cust_c0b4c730a2,Nikita Khare,57,Female,Bengaluru,Karnataka,Tier 1,Marathi,salaried,financially_stressed,2025-06-27,train,,,,,,,,
cust_88d1bb5559,Sara Anand,39,Other,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,stable_salaried,2024-12-08,train,,,,,,,,
cust_de2b765362,Xavier Uppal,44,Other,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,stable_salaried,2024-12-18,train,,,,,,,,
cust_a56afe6630,Urmi Das,24,Other,Delhi,Delhi,Tier 1,Kannada,salaried,financially_stressed,2024-12-11,train,,,,,,,,
cust_5a1c18dee4,Fariq Nanda,50,Female,Bilaspur,Chhattisgarh,Tier 3,Bengali,salaried,stable_salaried,2025-03-20,train,,,,,,,,
cust_fa0010aa5a,Henry Brahmbhatt,60,Other,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,financially_stressed,2024-11-14,train,,,,,,,,
cust_7d779e8178,Daksh Om,27,Female,Mumbai,Maharashtra,Tier 1,Marathi,salaried,financially_stressed,2025-11-30,test,,,,,,,,
cust_a96f5a35b0,Nidra Sethi,42,Other,Mumbai,Maharashtra,Tier 1,Gujarati,salaried,stable_salaried,2025-05-08,train,,,,,,,,
cust_f45d7f565d,Krishna Bandi,28,Other,Mumbai,Maharashtra,Tier 1,Tamil,salaried,stable_salaried,2025-06-08,train,,,,,,,,
cust_d8ea7f83c3,Nachiket Wali,23,Female,Jhansi,Uttar Pradesh,Tier 3,Tamil,gig_irregular,gig_irregular,2026-01-03,test,,,,,,,,
cust_769b61c0cd,Ekaja Sarma,28,Male,Nagpur,Maharashtra,Tier 2,Marathi,salaried,stable_salaried,2026-02-24,train,,,,,,,,
cust_c388b63504,Yahvi Grewal,47,Female,Indore,Madhya Pradesh,Tier 2,Tamil,salaried,stable_salaried,2025-02-05,train,,,,,,,,
cust_f1154e01f7,Shaurya Sahni,58,Other,Delhi,Delhi,Tier 1,English,gig_irregular,gig_irregular,2025-01-19,train,,,,,,,,
cust_3b1d27921c,Vrinda Wagle,33,Male,Bilaspur,Chhattisgarh,Tier 3,Gujarati,gig_irregular,gig_irregular,2024-09-18,train,,,,,,,,
cust_056fc329dc,Amaira Sodhi,23,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,financially_stressed,2025-06-02,train,,,,,,,,
cust_7a6da7900a,Kritika Naik,28,Male,Nagpur,Maharashtra,Tier 2,Gujarati,salaried,stable_salaried,2025-09-08,train,,,,,,,,
cust_96c39de9be,Devansh Gulati,39,Male,Bengaluru,Karnataka,Tier 1,Hindi,salaried,financially_stressed,2025-03-17,test,,,,,,,,
cust_cfdfbfae01,Oeshi Sood,23,Female,Nagpur,Maharashtra,Tier 2,Gujarati,gig_irregular,gig_irregular,2026-01-30,train,,,,,,,,
cust_07d5d5a895,Girish More,60,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,fraud_scenario,2026-02-12,train,,,,,,,,
cust_97f99a46fa,Ishani Goel,33,Male,Jhansi,Uttar Pradesh,Tier 3,Tamil,salaried,financially_stressed,2025-03-03,train,,,,,,,,
cust_d686973bcb,Chameli Vasa,30,Female,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,stable_salaried,2025-03-24,train,,,,,,,,
cust_62f9153b04,Liam Saini,59,Female,Deoria,Uttar Pradesh,Tier 4,Kannada,salaried,stable_salaried,2025-06-29,test,,,,,,,,
cust_b4d1a16f8c,Isaiah Verma,26,Female,Mumbai,Maharashtra,Tier 1,English,salaried,stable_salaried,2025-09-04,test,,,,,,,,
cust_4d3e792e27,Harshil Choudhury,57,Female,Bilaspur,Chhattisgarh,Tier 3,Marathi,salaried,fraud_scenario,2025-03-30,train,,,,,,,,
cust_9eeb75c7ce,Vamakshi Krish,52,Female,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,stable_salaried,2025-03-02,train,,,,,,,,
cust_7ec2e0bd6a,Falan Nagarajan,25,Other,Bengaluru,Karnataka,Tier 1,Hindi,salaried,stable_salaried,2025-11-16,train,,,,,,,,
cust_f788f58220,Osha Talwar,34,Female,Coimbatore,Tamil Nadu,Tier 2,Marathi,salaried,stable_salaried,2025-05-21,test,,,,,,,,
cust_56a196f2b2,Darpan Sachdev,56,Male,Barpeta,Assam,Tier 4,English,salaried,stable_salaried,2026-03-09,train,,,,,,,,
cust_35f6473d03,Samaksh Thaman,58,Male,Barpeta,Assam,Tier 4,Marathi,salaried,stable_salaried,2025-10-27,train,,,,,,,,
cust_161c760aae,Udant Lad,56,Other,Coimbatore,Tamil Nadu,Tier 2,Telugu,salaried,financially_stressed,2025-10-18,train,,,,,,,,
cust_784350fc40,Peter Sundaram,55,Male,Mumbai,Maharashtra,Tier 1,Kannada,salaried,stable_salaried,2025-05-06,train,,,,,,,,
cust_33fa0fb4f2,Charan Kothari,44,Other,Bengaluru,Karnataka,Tier 1,Gujarati,gig_irregular,gig_irregular,2025-03-05,train,,,,,,,,
cust_0a756a7205,Hemangini Puri,27,Male,Guna,Madhya Pradesh,Tier 3,Marathi,salaried,stable_salaried,2026-01-29,train,,,,,,,,
cust_2a5bd3d572,Samuel Zachariah,31,Male,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,financially_stressed,2024-12-31,train,,,,,,,,
cust_686a50fe00,Charita Parsa,51,Female,Bilaspur,Chhattisgarh,Tier 3,Gujarati,gig_irregular,gig_irregular,2025-07-24,test,,,,,,,,
cust_9bdba05847,Siya Bera,34,Female,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,stable_salaried,2024-11-25,train,,,,,,,,
cust_2a13a104e9,Geetika Singhal,34,Female,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2025-03-15,train,,,,,,,,
cust_689a73eed3,Neha Handa,49,Female,Deoria,Uttar Pradesh,Tier 4,English,gig_irregular,gig_irregular,2025-12-22,test,,,,,,,,
cust_c8434b4e5f,Samaksh Ganesan,53,Male,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,stable_salaried,2025-07-01,train,,,,,,,,
cust_030ca4e862,Ucchal Chakrabarti,28,Male,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,financially_stressed,2026-02-19,train,,,,,,,,
cust_14d7a16bbc,Naveen Vaidya,53,Male,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,stable_salaried,2025-04-05,train,,,,,,,,
cust_dbbdb21842,Turvi Krishna,52,Male,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,financially_stressed,2026-01-22,train,,,,,,,,
cust_eda9c01bc4,Tanveer Singh,41,Other,Deoria,Uttar Pradesh,Tier 4,Bengali,salaried,fraud_scenario,2025-06-01,train,,,,,,,,
cust_5bfe02ae12,Arya Singh,25,Other,Jhansi,Uttar Pradesh,Tier 3,Kannada,salaried,stable_salaried,2024-09-24,train,,,,,,,,
cust_76a729db48,Qasim Sachdev,38,Other,Delhi,Delhi,Tier 1,Tamil,salaried,stable_salaried,2025-07-15,train,,,,,,,,
cust_f55d1831ea,Jason Dubey,45,Male,Nagpur,Maharashtra,Tier 2,Hindi,salaried,financially_stressed,2025-06-26,test,,,,,,,,
cust_5e34cc36fa,Gautam Gill,57,Other,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,fraud_scenario,2024-12-18,train,,,,,,,,
cust_b5eb5bd53a,Liam Uppal,46,Female,Nagpur,Maharashtra,Tier 2,Tamil,salaried,stable_salaried,2026-02-04,train,,,,,,,,
cust_3c53408e97,Manya Goyal,25,Female,Bilaspur,Chhattisgarh,Tier 3,Bengali,gig_irregular,gig_irregular,2025-10-29,train,,,,,,,,
cust_8155bed60d,Girish Thaker,28,Male,Mumbai,Maharashtra,Tier 1,Tamil,gig_irregular,gig_irregular,2025-03-20,train,,,,,,,,
cust_2ade80fbae,Jhalak Mall,33,Female,Bilaspur,Chhattisgarh,Tier 3,Tamil,salaried,stable_salaried,2025-03-27,train,,,,,,,,
cust_1668061dd0,Eesha Yohannan,57,Female,Bilaspur,Chhattisgarh,Tier 3,Tamil,salaried,financially_stressed,2024-10-16,train,,,,,,,,
cust_a3ba967d09,Frederick Lal,33,Male,Jhansi,Uttar Pradesh,Tier 3,Marathi,gig_irregular,gig_irregular,2026-01-15,train,,,,,,,,
cust_bd1b405579,Vincent Palan,30,Other,Coimbatore,Tamil Nadu,Tier 2,English,gig_irregular,gig_irregular,2025-11-04,train,,,,,,,,
cust_98f9cb25b3,Samaksh Dutt,40,Male,Barpeta,Assam,Tier 4,English,gig_irregular,gig_irregular,2025-04-19,train,,,,,,,,
cust_459eb18ba0,Vaishnavi Halder,43,Female,Deoria,Uttar Pradesh,Tier 4,Tamil,salaried,financially_stressed,2025-06-14,train,,,,,,,,
cust_2b7a4d0c45,Aditya Morar,60,Other,Deoria,Uttar Pradesh,Tier 4,English,salaried,stable_salaried,2025-03-08,train,,,,,,,,
cust_7bb984b1c4,Jagvi Savant,52,Female,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,financially_stressed,2026-03-04,train,,,,,,,,
cust_978a3e19fa,Liam Chanda,21,Male,Bengaluru,Karnataka,Tier 1,Kannada,salaried,stable_salaried,2024-11-04,train,,,,,,,,
cust_72ff152fe8,Darpan Vohra,45,Male,Nagpur,Maharashtra,Tier 2,Kannada,salaried,financially_stressed,2024-12-26,train,,,,,,,,
cust_a8320e15ce,Dipta Raju,49,Male,Nagpur,Maharashtra,Tier 2,Telugu,salaried,stable_salaried,2025-04-27,test,,,,,,,,
cust_29ab0f8d8d,Chanchal Sarma,33,Male,Bengaluru,Karnataka,Tier 1,Marathi,salaried,stable_salaried,2025-02-18,train,,,,,,,,
cust_f331503ef4,Shivansh Bahri,55,Other,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,stable_salaried,2025-04-10,train,,,,,,,,
cust_23566bb70c,Reva Goel,40,Other,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,stable_salaried,2025-07-23,train,,,,,,,,
cust_aed4d763e4,Megha Sibal,29,Male,Bilaspur,Chhattisgarh,Tier 3,English,salaried,stable_salaried,2025-06-23,train,,,,,,,,
cust_4c7d481ccd,Maya Kadakia,59,Male,Indore,Madhya Pradesh,Tier 2,Hindi,gig_irregular,gig_irregular,2026-02-04,train,,,,,,,,
cust_a6fe176c5f,Yagnesh Babu,41,Other,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,stable_salaried,2024-10-23,train,,,,,,,,
cust_0f70129131,Lila Barman,49,Other,Guna,Madhya Pradesh,Tier 3,Gujarati,gig_irregular,gig_irregular,2025-12-21,train,,,,,,,,
cust_a11982b1c9,Meera Doshi,56,Male,Indore,Madhya Pradesh,Tier 2,Hindi,gig_irregular,gig_irregular,2024-11-06,train,,,,,,,,
cust_0673410cd0,Warinder Johal,50,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,fraud_scenario,2025-06-19,train,,,,,,,,
cust_f3aef155d8,Devika Bawa,44,Female,Deoria,Uttar Pradesh,Tier 4,Marathi,gig_irregular,gig_irregular,2025-09-30,test,,,,,,,,
cust_e3bfc67147,Xalak Manda,30,Male,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,stable_salaried,2025-06-20,train,,,,,,,,
cust_4357296015,Rachita Khatri,35,Female,Mumbai,Maharashtra,Tier 1,Tamil,salaried,financially_stressed,2025-07-20,train,,,,,,,,
cust_e6fedafabf,Bakhshi Karnik,44,Female,Jhansi,Uttar Pradesh,Tier 3,English,salaried,fraud_scenario,2025-01-28,train,,,,,,,,
cust_3ac356adba,Guneet Rama,57,Female,Bilaspur,Chhattisgarh,Tier 3,Telugu,salaried,fraud_scenario,2026-02-09,test,,,,,,,,
cust_3e2cd2537c,Raagini Gola,32,Female,Barpeta,Assam,Tier 4,Telugu,salaried,financially_stressed,2025-04-24,train,,,,,,,,
cust_d71f483ac9,Anusha Patil,33,Male,Bengaluru,Karnataka,Tier 1,Telugu,salaried,stable_salaried,2026-03-04,test,,,,,,,,
cust_0db8e368a6,Elijah Mannan,34,Other,Coimbatore,Tamil Nadu,Tier 2,Kannada,salaried,stable_salaried,2025-12-13,train,,,,,,,,
cust_bdbe347fd9,Sudiksha Radhakrishnan,31,Other,Bilaspur,Chhattisgarh,Tier 3,Gujarati,salaried,stable_salaried,2025-10-27,test,,,,,,,,
cust_12d242dc3b,Faqid Chawla,54,Other,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,fraud_scenario,2024-12-03,train,,,,,,,,
cust_88c528c6fe,Prisha Buch,34,Other,Barpeta,Assam,Tier 4,English,gig_irregular,gig_irregular,2025-08-24,train,,,,,,,,
