account_id,customer_id,bank_name,account_type,opening_balance,current_balance,currency,opened_at
acct_7a077017d6,cust_61e6581ad4,Punjab National Bank,savings,3111.47,,,
acct_1c1cd7a043,cust_e2e9f528f2,HDFC Bank,savings,47286.44,,,
acct_11460e6a47,cust_55de74e7b9,Axis Bank,savings,42926.38,,,
acct_1c5cd010d9,cust_1a06aab7d1,Axis Bank,savings,2405.92,,,
acct_8c54dd2609,cust_3c39355536,Axis Bank,savings,40733.63,,,
acct_3c80db65e0,cust_df12d7a21b,State Bank of India,savings,29427.39,,,
acct_7e548a4a63,cust_63bc4e61b1,Punjab National Bank,savings,49673.88,,,
acct_0a1806ac92,cust_70ff4ca11e,Bank of Baroda,savings,24440.24,,,
acct_ee53b5eeca,cust_b70b43a863,Bank of Baroda,savings,43980.89,,,
acct_499d7dc47d,cust_83ec1f0477,ICICI Bank,savings,5391.04,,,
acct_848202fb10,cust_080292d60a,State Bank of India,savings,48376.69,,,
acct_ac3b43f132,cust_1548157035,HDFC Bank,savings,28371.41,,,
acct_c6e81b61eb,cust_ee4e352a83,State Bank of India,savings,46803.49,,,
acct_59e9a1f3b6,cust_706be8cae4,Axis Bank,savings,45636.26,,,
acct_9a2bfd3eff,cust_b0bc951ed0,Axis Bank,savings,39499.31,,,
acct_7b01fce8a7,cust_a3fcf97046,State Bank of India,savings,41178.41,,,
acct_e853108602,cust_c1c7fdf37e,State Bank of India,savings,28378.87,,,
acct_9d1f1f60ce,cust_ecbac717cb,Punjab National Bank,savings,6048.04,,,
acct_072331f8a2,cust_6cb5d4262d,HDFC Bank,savings,23593.66,,,
acct_8e635dde28,cust_bdcd14d2fc,Punjab National Bank,savings,21836.71,,,
acct_ceaab25eea,cust_376966619d,State Bank of India,savings,9327.24,,,
acct_aa180304d9,cust_18e3db41c3,HDFC Bank,savings,47512.2,,,
acct_9307e64fab,cust_1cdd245f9f,Bank of Baroda,savings,15460.79,,,
acct_570675f61e,cust_c0224d755a,State Bank of India,savings,5173.34,,,
acct_42a41b79cc,cust_45e2914f92,HDFC Bank,savings,3713.83,,,
acct_1e7a8ab599,cust_a4495e8e66,Axis Bank,savings,41859.75,,,
acct_a2a78ed5fd,cust_9280bfbcaa,State Bank of India,savings,31136.57,,,
acct_5808bbb470,cust_d505a19d49,Axis Bank,savings,26771.58,,,
acct_8effc5a8e3,cust_800c853c41,Bank of Baroda,savings,37746.16,,,
acct_f17b271ab5,cust_41398b8079,Axis Bank,savings,24172.28,,,
acct_a8833c4d21,cust_55ce04c556,Punjab National Bank,savings,24735.39,,,
acct_7e862ead9d,cust_78dc056a61,Axis Bank,savings,7648.19,,,
acct_d8f343bfa3,cust_bcba44fd53,Punjab National Bank,savings,36620.62,,,
acct_6fa83b848c,cust_a3d1f4274e,ICICI Bank,savings,4471.96,,,
acct_58147c81fb,cust_fa2dceca9c,Punjab National Bank,savings,24260.33,,,
acct_a4cd2d8a7c,cust_cdf747225f,Axis Bank,savings,47615.38,,,
acct_8e48deb906,cust_d9b8044d99,Axis Bank,savings,4120.69,,,
acct_ca15574e8d,cust_363a34a54a,ICICI Bank,savings,42830.87,,,
acct_1dc79ad830,cust_1a71d09c4f,HDFC Bank,savings,14647.47,,,
acct_a6fc6b039e,cust_c524785a61,ICICI Bank,savings,26961.02,,,
acct_acb180c70f,cust_d66716af32,State Bank of India,savings,36178.28,,,
acct_ddafd1537b,cust_5ebabc5a96,Bank of Baroda,savings,22320.75,,,
acct_6ba04f70aa,cust_7dd670bbb2,Bank of Baroda,savings,12450.68,,,
acct_77b6e6a2ec,cust_816026a7b8,HDFC Bank,savings,33059.44,,,
acct_e9bf5e8a1f,cust_b6b8f3aa68,HDFC Bank,savings,18213.62,,,
acct_50dcbbeb3a,cust_4a0e938ef0,Bank of Baroda,savings,5354.49,,,
acct_20a07f5d6e,cust_5dcd787df6,Axis Bank,savings,11771.0,,,
acct_13877c392d,cust_632103128e,State Bank of India,savings,25840.07,,,
acct_7ef0f7a820,cust_3bf2c7f0ff,ICICI Bank,savings,45082.93,,,
acct_7641b2954b,cust_a0ed3edf00,HDFC Bank,savings,29568.1,,,
acct_95728087a9,cust_b874b3886a,ICICI Bank,savings,43933.69,,,
acct_9dd1155940,cust_7de431d74a,Bank of Baroda,savings,26572.57,,,
acct_67e08040b3,cust_71b11460e2,Punjab National Bank,savings,15282.56,,,
acct_a0d9784eaf,cust_71c6f63a85,ICICI Bank,savings,32828.55,,,
acct_e36406018d,cust_6470d3192d,ICICI Bank,savings,37222.25,,,
acct_19d5ace650,cust_b7297c769a,ICICI Bank,savings,7957.46,,,
acct_a31b9ed040,cust_ced153e8ca,State Bank of India,savings,47045.04,,,
acct_6418a98289,cust_c79ad1ee48,ICICI Bank,savings,33042.93,,,
acct_147724ae33,cust_34a3a85ae5,Axis Bank,savings,26708.51,,,
acct_862e69a2d9,cust_46e02ab182,Punjab National Bank,savings,17186.37,,,
acct_4c1b9872fe,cust_99339ff350,Axis Bank,savings,22587.06,,,
acct_2af4f6af27,cust_cba166f394,State Bank of India,savings,8225.9,,,
acct_ae5bd635d6,cust_47e36a5d2c,HDFC Bank,savings,22209.22,,,
acct_c866c2ff2c,cust_f67816b878,Bank of Baroda,savings,21755.32,,,
acct_9190a1b843,cust_cc9f5d662a,ICICI Bank,savings,28240.21,,,
acct_70d275ebd5,cust_e50748e158,ICICI Bank,savings,20671.52,,,
acct_daec98f006,cust_085d05d57f,State Bank of India,savings,45533.66,,,
acct_768097f5fb,cust_2849c7095c,Punjab National Bank,savings,8163.06,,,
acct_431eff8629,cust_7b5176e023,Bank of Baroda,savings,42912.35,,,
acct_2eb9cbc35f,cust_89ceb8114a,Punjab National Bank,savings,24064.01,,,
acct_e1681ac860,cust_2632e50da9,HDFC Bank,savings,12384.64,,,
acct_be2ce21171,cust_b65ed33109,ICICI Bank,savings,24326.8,,,
acct_857e2886b7,cust_3453ac0d71,Bank of Baroda,savings,18332.34,,,
acct_3453427fb3,cust_578fefcee0,State Bank of India,savings,12932.05,,,
acct_0d770f9398,cust_22de90fd18,HDFC Bank,savings,44277.11,,,
acct_201645e98e,cust_ae5e47ad3d,Axis Bank,savings,19291.06,,,
acct_116d923d96,cust_8419654f27,Bank of Baroda,savings,33854.43,,,
acct_b864ce8219,cust_4083c77250,HDFC Bank,savings,39880.55,,,
acct_8c24cf19b2,cust_8f3a0224c9,HDFC Bank,savings,12601.08,,,
acct_816e7b7831,cust_7ae6ae843f,Bank of Baroda,savings,9126.1,,,
acct_9242b9a566,cust_1e2a34f210,ICICI Bank,savings,33912.42,,,
acct_d54cde5087,cust_d66792bca7,HDFC Bank,savings,32016.42,,,
acct_dba62025e3,cust_1d3709808e,Axis Bank,savings,8572.11,,,
acct_08aa7e2334,cust_adb2354a81,Punjab National Bank,savings,19827.66,,,
acct_2c64c0c1d4,cust_69d1c2eae4,ICICI Bank,savings,12164.4,,,
acct_d7d1bfa730,cust_a7c737e101,HDFC Bank,savings,49810.14,,,
acct_85b6ee5873,cust_63b295d458,HDFC Bank,savings,34644.42,,,
acct_64cc15a2a2,cust_5b5f5c0f1b,Bank of Baroda,savings,21703.13,,,
acct_28005a9a87,cust_4456811956,ICICI Bank,savings,34944.07,,,
acct_2c002efea7,cust_f24fc3c9b5,State Bank of India,savings,34180.4,,,
acct_eee38cca94,cust_805244e0e9,State Bank of India,savings,14985.97,,,
acct_bb3dc02699,cust_8742b323ae,Axis Bank,savings,9087.21,,,
acct_d02175fc0b,cust_3e888e4e91,HDFC Bank,savings,6685.07,,,
acct_7249147e93,cust_16221a20c6,State Bank of India,savings,23620.19,,,
acct_5dd8747ff1,cust_3dd5d05b41,ICICI Bank,savings,4372.58,,,
acct_60c9679b7a,cust_27867a9316,Axis Bank,savings,16733.9,,,
acct_baa9887825,cust_813eee5a6f,ICICI Bank,savings,9511.52,,,
acct_36b4b98253,cust_aae53586d8,ICICI Bank,savings,41060.79,,,
acct_b0e072b7f9,cust_7b6acf1947,ICICI Bank,savings,44547.4,,,
acct_ec2e699b8e,cust_d55642c141,Axis Bank,savings,10150.58,,,
acct_a1e91b13ad,cust_20dbd797d1,HDFC Bank,savings,43035.1,,,
acct_7436ea619b,cust_ffd6c8f47e,Bank of Baroda,savings,23505.17,,,
acct_4b1267eeb9,cust_98eccec589,Axis Bank,savings,44628.21,,,
acct_afa4702bc6,cust_281b92a569,ICICI Bank,savings,41363.51,,,
acct_2c1598ea85,cust_ec52c712ad,Punjab National Bank,savings,5959.72,,,
acct_aae3617e60,cust_45b81d699d,Bank of Baroda,savings,25083.96,,,
acct_8613f85dd0,cust_07276e18fa,Bank of Baroda,savings,24989.2,,,
acct_794553e192,cust_e0661d12e3,Axis Bank,savings,19236.25,,,
acct_5f03431bff,cust_ae5d205735,HDFC Bank,savings,14691.64,,,
acct_2453d0acd7,cust_a20a409c4e,Bank of Baroda,savings,11203.29,,,
acct_c4bcea0776,cust_dfe5d8bf85,Axis Bank,savings,8136.49,,,
acct_11bfd13f19,cust_5a49aeb80f,Bank of Baroda,savings,8063.86,,,
acct_e256438d5e,cust_6380fbe8f0,Punjab National Bank,savings,2262.88,,,
acct_6a70a821d7,cust_b204cada63,ICICI Bank,savings,38806.95,,,
acct_82cc555389,cust_7a645e72eb,Punjab National Bank,savings,49154.37,,,
acct_dd34ae6c75,cust_432e04052b,HDFC Bank,savings,37602.38,,,
acct_4a78d96b2c,cust_e40a4a9a56,State Bank of India,savings,4754.97,,,
acct_1cdeadbff6,cust_206daa2b2c,Bank of Baroda,savings,8688.23,,,
acct_87de55c5e6,cust_2972d6a801,ICICI Bank,savings,10817.45,,,
acct_3d6e44bc7f,cust_5df14aaf22,Axis Bank,savings,7183.06,,,
acct_67f64ecfc2,cust_a5bc5da8d6,Axis Bank,savings,41398.04,,,
acct_84f91acb53,cust_5448025664,HDFC Bank,savings,38097.24,,,
acct_4666c5faf3,cust_3e9e762591,Axis Bank,savings,25323.89,,,
acct_e0005e67eb,cust_4e8815b32c,Bank of Baroda,savings,23954.08,,,
acct_2afc105281,cust_bf6f524e36,HDFC Bank,savings,48196.87,,,
acct_915e465bdf,cust_91f36aaffe,Axis Bank,savings,36218.56,,,
acct_7bad64c05d,cust_2173fc473d,Axis Bank,savings,33206.07,,,
acct_7eeb9cc105,cust_8f9e08f67e,ICICI Bank,savings,2522.86,,,
acct_e0545c82c6,cust_f25d6f9d05,Bank of Baroda,savings,11007.57,,,
acct_ea49f55554,cust_02635e4911,ICICI Bank,savings,29531.63,,,
acct_80d4b6c30c,cust_a44e498f36,HDFC Bank,savings,42910.94,,,
acct_385dd6fd36,cust_addea306ff,Axis Bank,savings,31344.71,,,
acct_2880765f74,cust_0c07e1bcc5,Axis Bank,savings,10225.16,,,
acct_ccef6d7038,cust_944d87b353,HDFC Bank,savings,27588.99,,,
acct_da51e73457,cust_3abaa790b6,Axis Bank,savings,42308.55,,,
acct_793ca63374,cust_7564bdc2e2,State Bank of India,savings,12224.73,,,
acct_d965f9c239,cust_dc95bf9b09,Bank of Baroda,savings,25406.28,,,
acct_10d48f3a30,cust_7f8566e1a1,Bank of Baroda,savings,9415.39,,,
acct_a4171ee192,cust_54e705e009,State Bank of India,savings,36927.62,,,
acct_57e03c7616,cust_6a53a33f53,HDFC Bank,savings,17564.43,,,
acct_003b120953,cust_a1a937d2ac,Bank of Baroda,savings,15055.72,,,
acct_969f794062,cust_c9eba69313,ICICI Bank,savings,39771.96,,,
acct_e4cfe14ba1,cust_e48578481e,ICICI Bank,savings,43669.1,,,
acct_2f0226695b,cust_39ef7c464a,State Bank of India,savings,48858.8,,,
acct_ac53939794,cust_1d4d1af7db,Bank of Baroda,savings,10910.75,,,
acct_23781bb5fd,cust_d7b63d3ed1,Axis Bank,savings,17152.74,,,
acct_9a783b7d75,cust_f2aab62fc8,Axis Bank,savings,44452.65,,,
acct_bd52ae0301,cust_e071a1208a,Axis Bank,savings,22716.87,,,
acct_91fb141448,cust_e44db221c6,State Bank of India,savings,41338.06,,,
acct_3b1b8a8b1b,cust_08a616351a,Axis Bank,savings,20477.12,,,
acct_bba3aa3628,cust_63f80e4962,ICICI Bank,savings,8684.28,,,
acct_a20ba4d762,cust_fc8011a658,State Bank of India,savings,5503.46,,,
acct_5b4a619ddd,cust_f3ace9ec28,HDFC Bank,savings,37087.9,,,
acct_88a7829e2c,cust_6528102479,Punjab National Bank,savings,20838.56,,,
acct_862be8e23f,cust_b0df807716,HDFC Bank,savings,20590.69,,,
acct_9744211e43,cust_528d021a09,Punjab National Bank,savings,34331.01,,,
acct_479500c5a9,cust_745f651014,HDFC Bank,savings,43098.83,,,
acct_012c47bfd4,cust_c1e90b92f4,ICICI Bank,savings,18531.02,,,
acct_5bb7e0f4d0,cust_5ca6770699,ICICI Bank,savings,10685.0,,,
acct_8d68636ff6,cust_64bf998e8c,HDFC Bank,savings,31581.18,,,
acct_16bca796c6,cust_31de8545fa,Bank of Baroda,savings,6294.98,,,
acct_41f5c29195,cust_f89419fe3a,Axis Bank,savings,47534.77,,,
acct_e9e24e56bf,cust_18fd1b9652,Axis Bank,savings,3416.86,,,
acct_8c8af2b354,cust_fff00fcef7,HDFC Bank,savings,20942.0,,,
acct_bf1ffbec37,cust_2bb8d25377,Bank of Baroda,savings,26525.07,,,
acct_00d2311f18,cust_b4f646a65a,Bank of Baroda,savings,29003.21,,,
acct_27c30721dc,cust_48484bec4a,HDFC Bank,savings,37439.74,,,
acct_f019ea844f,cust_0f71d69909,Bank of Baroda,savings,5906.19,,,
acct_f1a964898a,cust_8f674e6d9b,State Bank of India,savings,43008.59,,,
acct_69b5c607f0,cust_2fa85d4d51,Bank of Baroda,savings,36632.21,,,
acct_b2e492c88f,cust_71e44fdd22,HDFC Bank,savings,35315.35,,,
acct_47e6b999b3,cust_16d7374498,ICICI Bank,savings,12667.6,,,
acct_ab2304a6a3,cust_2b594384bb,ICICI Bank,savings,33747.42,,,
acct_3087afd42a,cust_56ea766ab8,State Bank of India,savings,28813.22,,,
acct_f8ec455d10,cust_070c275b07,Punjab National Bank,savings,12894.3,,,
acct_dd1ce2d77e,cust_f06a360736,Punjab National Bank,savings,34194.38,,,
acct_3005799d11,cust_fbb24805e9,ICICI Bank,savings,45351.36,,,
acct_0245615ba3,cust_3054e1fe1d,HDFC Bank,savings,17734.29,,,
acct_85578bcb69,cust_17e903fcdf,Bank of Baroda,savings,18995.28,,,
acct_351ea101f0,cust_7fc05728da,Punjab National Bank,savings,20511.88,,,
acct_c079a60a51,cust_bf7d5d1934,State Bank of India,savings,42229.71,,,
acct_3b99d9307e,cust_7fdecaae25,Bank of Baroda,savings,24109.01,,,
acct_02552565d0,cust_da6a126513,Bank of Baroda,savings,49256.28,,,
acct_2789a007b4,cust_19853d5527,Punjab National Bank,savings,39509.91,,,
acct_ec0a90a57d,cust_981ac2b3e4,ICICI Bank,savings,16832.43,,,
acct_3ca6b3a7f9,cust_d28ea377a1,Axis Bank,savings,28093.49,,,
acct_f10590a2df,cust_b242b2b298,Punjab National Bank,savings,17446.77,,,
acct_ac423a2d8a,cust_dfac314c97,HDFC Bank,savings,14817.16,,,
acct_e5ad73fc51,cust_60e986c424,Axis Bank,savings,26884.11,,,
acct_409e64120a,cust_c8d6e8afa5,Punjab National Bank,savings,11350.74,,,
acct_ea5eca1ae4,cust_977cd59942,State Bank of India,savings,27346.75,,,
acct_5b901a1522,cust_726c7b52da,Bank of Baroda,savings,21627.64,,,
acct_4f89d4d63a,cust_167d72ea73,HDFC Bank,savings,2973.75,,,
acct_c46cc93de5,cust_67414ebcdc,Axis Bank,savings,30482.52,,,
acct_c9a1c9626b,cust_4243051924,Punjab National Bank,savings,48095.07,,,
acct_bc7aa7e61c,cust_a05d154c0b,State Bank of India,savings,23857.11,,,
acct_5cd1111abe,cust_387c287cab,State Bank of India,savings,44072.01,,,
acct_d65031eb7d,cust_5d45ec5bf2,Axis Bank,savings,47404.77,,,
acct_11176ce4a4,cust_89b9a74ee9,Punjab National Bank,savings,32875.37,,,
acct_33e15b7c3f,cust_234d569614,State Bank of India,savings,46485.39,,,
acct_4c2864556d,cust_a028069b67,State Bank of India,savings,47476.3,,,
acct_34e0f4a195,cust_bd5eb9703b,ICICI Bank,savings,11260.47,,,
acct_08462f654e,cust_6413919bcb,Axis Bank,savings,2853.47,,,
acct_29b35cd7c7,cust_91c4f97797,Punjab National Bank,savings,37238.84,,,
acct_8bec0e4967,cust_afe6f95676,Axis Bank,savings,32584.71,,,
acct_5bed29b0ee,cust_34e083b372,Axis Bank,savings,19217.66,,,
acct_3542f2bf61,cust_ab8635d2cd,Punjab National Bank,savings,12882.11,,,
acct_29f41857b6,cust_fa273f8bb1,HDFC Bank,savings,3822.7,,,
acct_b17126a0dc,cust_6b23a9821e,ICICI Bank,savings,8813.76,,,
acct_9ba0ed6b3e,cust_100927803a,HDFC Bank,savings,17635.74,,,
acct_87fe855b40,cust_0f06baa71c,Punjab National Bank,savings,37106.33,,,
acct_6e8c9c946d,cust_2bbfeb9dcb,Axis Bank,savings,40535.26,,,
acct_7b4e11f94b,cust_3a38d300f1,Punjab National Bank,savings,37886.55,,,
acct_a338ff0bf4,cust_a7d1ef2c35,State Bank of India,savings,32118.93,,,
acct_879c3b5f72,cust_2cb9618d9e,Punjab National Bank,savings,9693.07,,,
acct_046f36ded5,cust_516c3050cc,Axis Bank,savings,18667.16,,,
acct_cf100eafee,cust_03a407aeca,ICICI Bank,savings,41544.67,,,
acct_139e665952,cust_a35291b500,Axis Bank,savings,23845.15,,,
acct_d3479c3635,cust_80df5728cf,Bank of Baroda,savings,47557.16,,,
acct_6a6da2f9b5,cust_8e5528d4cb,State Bank of India,savings,35944.33,,,
acct_0963e14a57,cust_779bd50b02,Punjab National Bank,savings,38674.47,,,
acct_e092de03b8,cust_070e5d311d,Axis Bank,savings,39920.2,,,
acct_554ee8e500,cust_d081da660a,Axis Bank,savings,16353.32,,,
acct_723e31c990,cust_2f4cd0d64d,State Bank of India,savings,10488.96,,,
acct_8cc60a60a8,cust_adb89717e9,State Bank of India,savings,9775.6,,,
acct_59b41a2bab,cust_64cedf47cb,State Bank of India,savings,39246.55,,,
acct_defd640963,cust_098d2ca4f1,Axis Bank,savings,38917.55,,,
acct_e8e689bc2d,cust_30500c9653,State Bank of India,savings,9609.35,,,
acct_68b3271fbd,cust_3e516f938f,ICICI Bank,savings,29277.88,,,
acct_41b9d57f83,cust_56f9eaf3e1,Punjab National Bank,savings,16332.98,,,
acct_06b9f9d86b,cust_7584f85d34,State Bank of India,savings,26341.2,,,
acct_ec13b5a328,cust_0a429d1995,Axis Bank,savings,29789.89,,,
acct_f9a20122bc,cust_ded86977fd,Punjab National Bank,savings,25137.99,,,
acct_11580d9a9d,cust_2c802f43d6,Punjab National Bank,savings,18757.58,,,
acct_c434c508f9,cust_e348096c9f,State Bank of India,savings,37604.94,,,
acct_0e1848679d,cust_30fe8947c5,Axis Bank,savings,27673.21,,,
acct_2d47270b61,cust_71e09966a1,Bank of Baroda,savings,25338.49,,,
acct_f7c0193d09,cust_c5ef5a7d78,State Bank of India,savings,3173.84,,,
acct_9f2a6b45d3,cust_a83c66382c,State Bank of India,savings,42569.61,,,
acct_39394ba473,cust_078cba0fa2,Bank of Baroda,savings,22181.25,,,
acct_4c1a44e597,cust_3c018b10cc,Axis Bank,savings,27262.34,,,
acct_4704a40c92,cust_5015af2f4a,Bank of Baroda,savings,40572.26,,,
acct_bd6a5d82c2,cust_9ca919f644,ICICI Bank,savings,13291.1,,,
acct_e45ac6eea2,cust_7fd3d08e2e,Punjab National Bank,savings,20592.68,,,
acct_a7bca05762,cust_3c0fce659c,HDFC Bank,savings,10179.0,,,
acct_876cab3c41,cust_0408ebfa41,Bank of Baroda,savings,16378.58,,,
acct_aff848aa0b,cust_0ac4070a37,Axis Bank,savings,49717.73,,,
acct_3ce5873318,cust_eeab5c3b0f,Bank of Baroda,savings,22245.53,,,
acct_84e33b7bb6,cust_be0e8e75df,Bank of Baroda,savings,23143.52,,,
acct_98295af2f7,cust_42b7c77d8c,State Bank of India,savings,40670.9,,,
acct_e71d07ca9f,cust_dbf9d71752,State Bank of India,savings,43635.25,,,
acct_d0e6fac942,cust_45af474280,Axis Bank,savings,3820.34,,,
acct_e483776dae,cust_5b2a5c009e,Axis Bank,savings,19477.39,,,
acct_018a18ade1,cust_eaaf093cde,Bank of Baroda,savings,9690.25,,,
acct_a3d886d402,cust_a73a6acebe,Punjab National Bank,savings,34406.18,,,
acct_38fcbde694,cust_63b3f4b57f,HDFC Bank,savings,43631.89,,,
acct_57a614bc5a,cust_7397b3be04,ICICI Bank,savings,23404.77,,,
acct_d0c1530bd4,cust_33d642300d,State Bank of India,savings,6216.29,,,
acct_c9bda7c3e6,cust_12aca4191d,Axis Bank,savings,43876.37,,,
acct_ddb0582bf3,cust_4dc5a454b0,ICICI Bank,savings,35364.65,,,
acct_ce713ce60d,cust_677aa172da,State Bank of India,savings,6433.22,,,
acct_5e9fdb3063,cust_0f726cc708,Bank of Baroda,savings,12281.82,,,
acct_c83024506f,cust_4e93eda554,Punjab National Bank,savings,32446.34,,,
acct_d440c1c8a6,cust_47ec26c663,Axis Bank,savings,31239.03,,,
acct_d5771c5df9,cust_e330675a09,State Bank of India,savings,16300.54,,,
acct_92ed41fd42,cust_350643a94d,Punjab National Bank,savings,2325.96,,,
acct_a43d3c59dd,cust_5b7f5f2033,State Bank of India,savings,45410.23,,,
acct_9c365cb7c8,cust_3a82e2b762,Axis Bank,savings,27873.19,,,
acct_f8fdf76a9e,cust_7772ab587b,HDFC Bank,savings,43525.53,,,
acct_b3bbd7ff97,cust_1243460515,ICICI Bank,savings,12562.99,,,
acct_b38bb4c7f1,cust_d7a258b8af,HDFC Bank,savings,12976.93,,,
acct_831f057816,cust_1bc9260055,HDFC Bank,savings,18262.14,,,
acct_74ab69014e,cust_552d4442f3,Punjab National Bank,savings,3801.96,,,
acct_bbf9ac69b5,cust_5c0121a465,HDFC Bank,savings,29824.87,,,
acct_025e569992,cust_28e06d67ce,HDFC Bank,savings,30470.82,,,
acct_b298f6a8b9,cust_f033911cd0,Punjab National Bank,savings,38812.12,,,
acct_c397e4e937,cust_b4a7f85b4b,Punjab National Bank,savings,39289.96,,,
acct_1d8daafbea,cust_a9ff421311,ICICI Bank,savings,48618.12,,,
acct_42ddc3992f,cust_9b44a6880a,Bank of Baroda,savings,47297.77,,,
acct_5436b36af8,cust_caf30ad53b,Axis Bank,savings,24986.91,,,
acct_489b7bcf9c,cust_72ae0bfece,Axis Bank,savings,49806.58,,,
acct_0d25bb2806,cust_11745d1542,Bank of Baroda,savings,16251.83,,,
acct_44246b2f7d,cust_5d50399829,State Bank of India,savings,13932.4,,,
acct_e569024823,cust_48176379c5,HDFC Bank,savings,29026.34,,,
acct_f4aeda6911,cust_f8f15bcb90,Punjab National Bank,savings,26054.19,,,
acct_ae92a2b97f,cust_461568bb63,HDFC Bank,savings,8289.2,,,
acct_dfe1efebb2,cust_3919f46eb8,HDFC Bank,savings,3178.5,,,
acct_e153219606,cust_26d1cdc2c9,Axis Bank,savings,13774.72,,,
acct_eacd837371,cust_27a48c4e79,Punjab National Bank,savings,29890.43,,,
acct_2d1aeb4061,cust_245b3f8d11,Punjab National Bank,savings,35841.27,,,
acct_69ea585321,cust_3e7edde2bf,Axis Bank,savings,23127.13,,,
acct_db1f35bfbb,cust_d3bba7c0e8,HDFC Bank,savings,19169.85,,,
acct_2049846013,cust_ef9b13d836,State Bank of India,savings,39329.55,,,
acct_8adb096fb2,cust_282d6bf21f,Axis Bank,savings,37265.85,,,
acct_3fd96fe9bf,cust_4d7116b219,HDFC Bank,savings,15146.02,,,
acct_10b15a5c95,cust_25be253850,Axis Bank,savings,25408.01,,,
acct_e89c710504,cust_9f4442ceac,HDFC Bank,savings,41922.05,,,
acct_d7589eff50,cust_f7dd5bcb2b,ICICI Bank,savings,47488.91,,,
acct_aa7b13ba4c,cust_95100cfdf3,HDFC Bank,savings,15246.17,,,
acct_c4f3deb86a,cust_3582425aeb,Punjab National Bank,savings,21280.17,,,
acct_01f5dd121d,cust_fc5e35a71b,ICICI Bank,savings,17550.55,,,
acct_74bdb7671d,cust_e5b638b47a,State Bank of India,savings,14621.59,,,
acct_020cf34ac7,cust_a08821b504,Axis Bank,savings,25326.41,,,
acct_c2c3c0abf7,cust_8c35fcaeb5,HDFC Bank,savings,39961.78,,,
acct_c527d5c167,cust_44ef776e6b,ICICI Bank,savings,36667.95,,,
acct_cc48b92fc4,cust_1d475949c1,HDFC Bank,savings,23997.21,,,
acct_8e62c4e57a,cust_9c72779906,ICICI Bank,savings,32648.0,,,
acct_36347c117f,cust_4cd51729a9,HDFC Bank,savings,4967.74,,,
acct_9503062e8a,cust_b44c5fd5b6,Axis Bank,savings,30853.19,,,
acct_8879e8fe0d,cust_df05d642ff,HDFC Bank,savings,16092.09,,,
acct_2e351d58ad,cust_309b69e2f9,Punjab National Bank,savings,42959.95,,,
acct_d5a4e27274,cust_aefc1fbf4c,HDFC Bank,savings,33891.23,,,
acct_08c128bd84,cust_936b050668,HDFC Bank,savings,27730.45,,,
acct_4d15f07d0a,cust_f470be0418,Bank of Baroda,savings,8852.26,,,
acct_933bf3f67e,cust_22d2cd41ef,ICICI Bank,savings,20059.18,,,
acct_89af44f593,cust_bf34248b1f,HDFC Bank,savings,5244.96,,,
acct_5af61fec9e,cust_44009771c7,HDFC Bank,savings,47409.72,,,
acct_8f0f477921,cust_f299defa2f,Punjab National Bank,savings,16595.44,,,
acct_056e8db437,cust_00b7189578,ICICI Bank,savings,24495.81,,,
acct_8466373808,cust_a12eaf0535,Punjab National Bank,savings,49079.71,,,
acct_4fe72bf5e9,cust_c2849c9d32,State Bank of India,savings,30397.7,,,
acct_fecaac5371,cust_57e4660b16,HDFC Bank,savings,29065.29,,,
acct_946ad0eb8d,cust_add2def3b3,Punjab National Bank,savings,41091.36,,,
acct_ed6762c089,cust_0e543247c4,Bank of Baroda,savings,10587.46,,,
acct_7b6da4c2d0,cust_56d48bc07b,Bank of Baroda,savings,32619.02,,,
acct_f812cd7550,cust_acc44ea39c,HDFC Bank,savings,11662.12,,,
acct_5fae0e05da,cust_d7d7d17231,ICICI Bank,savings,38778.33,,,
acct_801613a348,cust_2b32854574,Bank of Baroda,savings,2242.69,,,
acct_3e6b2cfb43,cust_f4652f4654,HDFC Bank,savings,16436.16,,,
acct_5f3d37c690,cust_6cd5c197c8,HDFC Bank,savings,2320.09,,,
acct_7e03c7adb4,cust_dd579b1ad2,Punjab National Bank,savings,4054.31,,,
acct_b9c6dc9548,cust_577b006550,State Bank of India,savings,46192.77,,,
acct_67393c05c2,cust_569883fcc5,Bank of Baroda,savings,33729.39,,,
acct_f64ab4aa65,cust_337162e30a,Bank of Baroda,savings,25999.91,,,
acct_b135bcf815,cust_c653074c83,ICICI Bank,savings,23298.76,,,
acct_dbb2bf330d,cust_c0db6311c7,HDFC Bank,savings,5301.07,,,
acct_7e0c66c80e,cust_247871f56a,State Bank of India,savings,9340.17,,,
acct_29c961cfd1,cust_42088b3abd,Axis Bank,savings,14966.29,,,
acct_37a7b16113,cust_9914c4afaf,Bank of Baroda,savings,42955.32,,,
acct_9102d2e8a2,cust_dbbe5decb9,Punjab National Bank,savings,20798.01,,,
acct_c564343ea6,cust_4d2069c926,State Bank of India,savings,36234.77,,,
acct_3d168da380,cust_705527ff32,HDFC Bank,savings,7650.52,,,
acct_a848deef29,cust_156bb03b5f,Bank of Baroda,savings,9883.34,,,
acct_f578a69a96,cust_497bb69775,Bank of Baroda,savings,14258.91,,,
acct_a770444afe,cust_7873a3a4fa,Axis Bank,savings,9753.85,,,
